time(ms),HR(bpm),ECG SQI,QRS Width(ms),QRS Amplitude(mV),PPG Vital Time(ns),PR(bpm),SpO2(%),SpO2 Ratio,Pulse Amplitude,Pulse Baseline,PI(%),PPG SQI,RR(rpm),RR SQI,RR Channel,Accl X(g),Accl Y(g),Accl Z(g),PAT(ms),Central Temp(°C),Peripheral Temp(°C),Cough Index,Talk Index,Swallow Index,Snore Index,Activity Index,Sleep Index,Posture,Scratch Index,SCG HR (bpm),SCG SQI
469000,61.2,0.8178685307502747,61.5234375,0.2327728271484375,456290711358,55.5,96.1,0.6381734609603882,381.8138122558594,8270.2421875,4.6432600021362305,0.880843460559845,18.27256202697754,0.666551411151886,2.0,-0.03986065089702606,-0.5213130116462708,0.8549992442131042,81,33.21484375,34.52734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
470000,62.5,0.8178685307502747,61.5234375,0.2327728271484375,457338761911,56.7,95.9,0.6446303129196167,345.88726806640625,8432.2314453125,4.1319403648376465,0.8756871819496155,18.612051010131836,0.650771975517273,2.0,-0.03678072243928909,-0.5192448496818542,0.8543748259544373,77,33.21484375,34.52734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
471000,63.6,0.8178685307502747,62.109375,0.23177146911621094,459377498216,59.8,95.5,0.6564813852310181,284.75994873046875,8682.90234375,3.283764362335205,0.8835247755050659,18.612051010131836,0.6394310593605042,2.0,-0.03694584593176842,-0.5195197463035583,0.8556161522865295,75,33.21484375,34.53125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
472000,65.9,0.7914990186691284,61.5234375,0.23227691650390625,460366448528,61.1,95.4,0.661038875579834,272.4678649902344,8726.09765625,3.1227974891662598,0.8864720463752747,18.612051010131836,0.6280902028083801,2.0,-0.03809297829866409,-0.5185523629188538,0.8536705374717712,74,33.21484375,34.53125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
473000,66.7,0.783652663230896,62.6953125,0.2312469482421875,461331940047,62.5,95.3,0.6646957397460938,272.4678649902344,8732.138671875,3.1227974891662598,0.8917409181594849,18.464689254760742,0.6153663396835327,2.0,-0.036902084946632385,-0.5155535936355591,0.8568368554115295,70,33.203125,34.53125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
474000,67.1,0.7771278619766235,62.6953125,0.2314281463623047,462274846298,63.3,95.2,0.6689141988754272,272.4678649902344,8732.138671875,3.1227974891662598,0.90882408618927,18.31732749938965,0.6026425361633301,2.0,-0.035569410771131516,-0.5188176035881042,0.8569664359092712,69,33.203125,34.53125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
475000,67.8,0.7771278619766235,62.6953125,0.23168563842773438,463205595223,64.3,95.1,0.6707184910774231,279.49725341796875,8732.138671875,3.206322431564331,0.909006655216217,18.16996955871582,0.6012595891952515,2.0,-0.03568599000573158,-0.5158714652061462,0.8541720509529114,69,33.203125,34.5390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
476000,67.8,0.7768253087997437,62.6953125,0.23168563842773438,464120712157,65.0,95.1,0.6707184910774231,293.70361328125,8707.068359375,3.381030321121216,0.9138147830963135,18.022607803344727,0.5998765826225281,2.0,-0.03512338548898697,-0.5192495584487915,0.8544992208480835,73,33.203125,34.5390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
477000,67.7,0.7703524827957153,62.6953125,0.23023605346679688,465023671407,66.3,95.0,0.675104022026062,310.3926696777344,8682.0771484375,3.572244167327881,0.9256139397621155,17.815393447875977,0.5984936356544495,2.0,-0.037372294813394547,-0.514479398727417,0.856278657913208,73,33.19921875,34.5390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
478000,67.8,0.776897668838501,62.109375,0.23042678833007812,465926639790,67.1,94.8,0.6800194978713989,325.9307556152344,8663.8251953125,3.762148380279541,0.9274745583534241,17.56332778930664,0.5955973267555237,2.0,-0.03688826784491539,-0.5214682817459106,0.8547778129577637,73,33.19921875,34.5390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
479000,67.7,0.7838506102561951,61.5234375,0.2317047119140625,466815713664,68.0,94.7,0.6841799020767212,343.15362548828125,8655.3798828125,3.9701130390167236,0.9183872938156128,17.311262130737305,0.5927010178565979,2.0,-0.03486046567559242,-0.5129887461662292,0.8560133576393127,70,33.19921875,34.51953125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
480000,67.1,0.7908011078834534,62.109375,0.23062705993652344,467700456594,68.0,94.6,0.6876525282859802,354.12078857421875,8646.744140625,4.09337854385376,0.9216048121452332,17.26641273498535,0.5911876559257507,2.0,-0.036192696541547775,-0.521060585975647,0.8537367582321167,72,33.19921875,34.51953125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
481000,66.3,0.7893436551094055,61.5234375,0.2303028106689453,468586082179,68.4,94.5,0.6918820142745972,360.5672912597656,8638.2705078125,4.177614688873291,0.9236022233963013,17.26641273498535,0.5911876559257507,1.0,-0.03586794435977936,-0.5200471878051758,0.8538634181022644,72,33.2109375,34.51953125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
482000,65.7,0.7865718007087708,61.5234375,0.2310657501220703,469469116047,68.5,94.4,0.6948755383491516,365.97039794921875,8629.021484375,4.242392539978027,0.9222891330718994,17.26641273498535,0.5911876559257507,1.0,-0.035721998661756516,-0.5205594301223755,0.8539921641349792,73,33.2109375,34.51953125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
483000,64.6,0.7865718007087708,62.6953125,0.2310657501220703,471257838393,67.2,94.2,0.7016781568527222,388.96917724609375,8593.478515625,4.5208740234375,0.9177314043045044,17.698810577392578,0.6005532145500183,1.0,-0.033730559051036835,-0.5196671485900879,0.8510995507240295,74,33.2109375,34.5234375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
484000,64.0,0.7800917029380798,62.109375,0.23125648498535156,471257838393,67.2,94.2,0.7016781568527222,388.96917724609375,8593.478515625,4.5208740234375,0.9177314043045044,18.131208419799805,0.6099187731742859,1.0,-0.035679079592227936,-0.5181746482849121,0.8550679683685303,74,33.2109375,34.5234375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
485000,63.5,0.7787131071090698,62.109375,0.23125648498535156,472166129028,66.6,94.2,0.7016781568527222,398.86871337890625,8565.0556640625,4.654164791107178,0.9223542809486389,18.518268585205078,0.619284451007843,1.0,-0.03446138650178909,-0.5203481912612915,0.8525930643081665,72,33.23828125,34.5234375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
486000,63.0,0.7889754176139832,62.109375,0.2317523956298828,474005336905,64.5,94.3,0.6974908113479614,428.4150390625,8493.900390625,5.037533283233643,0.9248759150505066,18.905330657958984,0.6286500096321106,1.0,-0.036884013563394547,-0.5224327445030212,0.8548043966293335,71,33.23828125,34.5234375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
487000,63.0,0.7889754176139832,62.109375,0.2317523956298828,474941473149,64.0,94.6,0.6881133317947388,429.019775390625,8459.060546875,5.085694313049316,0.9317516684532166,19.226076126098633,0.6344131827354431,1.0,-0.03715774416923523,-0.5237645506858826,0.8520277738571167,71,33.23828125,34.5390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
488000,62.5,0.7986205220222473,63.28125,0.2309417724609375,475881100510,63.4,95.0,0.6761700510978699,437.36712646484375,8422.2978515625,5.1903486251831055,0.9345421195030212,19.546825408935547,0.6401764154434204,1.0,-0.03263268247246742,-0.5170264840126038,0.8557386994361877,73,33.23828125,34.5390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
489000,62.0,0.8066678047180176,63.28125,0.23128509521484375,476829433612,63.0,95.5,0.6584850549697876,444.5406188964844,8383.1982421875,5.302456378936768,0.9350749254226685,19.867570877075195,0.6459396481513977,1.0,-0.0377243347465992,-0.5224793553352356,0.852969765663147,74,33.2109375,34.5390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
490000,61.8,0.8127988576889038,63.8671875,0.23123741149902344,477787330694,62.7,96.1,0.6381112337112427,458.71044921875,8340.98828125,5.4854350090026855,0.9456160068511963,19.94767189025879,0.6472054719924927,1.0,-0.03797077760100365,-0.5193078517913818,0.8546810746192932,73,33.2109375,34.5390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
491000,61.8,0.8121040463447571,63.28125,0.23130416870117188,478747830506,62.5,96.5,0.6221957206726074,463.7501525878906,8304.630859375,5.584708213806152,0.9563623070716858,20.02777099609375,0.6484713554382324,1.0,-0.037182148545980453,-0.5227403044700623,0.8521634340286255,71,33.2109375,34.51171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
492000,62.5,0.81549072265625,63.28125,0.2305889129638672,479712671662,62.1,96.8,0.6116999387741089,469.6619567871094,8275.947265625,5.694144248962402,0.9579391479492188,19.910446166992188,0.643355667591095,1.0,-0.03705303370952606,-0.522780179977417,0.8517385721206665,71,33.2109375,34.51171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
493000,62.6,0.8199955821037292,63.28125,0.23027420043945312,480680118632,61.8,97.0,0.6049786806106567,477.581298828125,8236.587890625,5.803053379058838,0.9484894871711731,19.793123245239258,0.6382399201393127,1.0,-0.04003676027059555,-0.5225024223327637,0.8517743945121765,71,33.2421875,34.51171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
494000,63.1,0.8209892511367798,63.28125,0.2309131622314453,481644088751,61.8,97.1,0.6007989645004272,477.581298828125,8203.6845703125,5.803053379058838,0.950465202331543,19.721139907836914,0.6286711692810059,1.0,-0.038421630859375,-0.5233060121536255,0.8525015115737915,74,33.2421875,34.51171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
495000,63.3,0.8201771974563599,63.8671875,0.23077964782714844,482600235989,62.4,97.2,0.5988587141036987,477.581298828125,8179.81494140625,5.819369316101074,0.9544552564620972,19.649152755737305,0.6191023588180542,1.0,-0.04108135402202606,-0.5193528532981873,0.853987455368042,72,33.2421875,34.5078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
496000,63.7,0.8216506838798523,63.28125,0.2312469482421875,483556379016,62.5,97.2,0.5971783995628357,478.40350341796875,8154.08984375,5.853307247161865,0.9577054977416992,19.608230590820312,0.6133833527565002,1.0,-0.04172731935977936,-0.5245983004570007,0.8513022661209106,71,33.2421875,34.5078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
497000,63.9,0.8105079531669617,63.28125,0.2312469482421875,484508171116,63.0,97.3,0.595337450504303,478.40350341796875,8125.58056640625,5.872859001159668,0.9546311497688293,19.56730842590332,0.6076644062995911,1.0,-0.04116586595773697,-0.5178457498550415,0.8541494607925415,68,33.21484375,34.5078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
498000,64.0,0.8002649545669556,63.8671875,0.23101806640625,485458226971,63.2,97.4,0.5934860706329346,486.7537536621094,8106.59521484375,5.969730377197266,0.9556796550750732,19.60648536682129,0.6032112240791321,1.0,-0.04149451479315758,-0.5232778787612915,0.8511540293693542,67,33.21484375,34.5078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
499000,64.4,0.8018523454666138,63.8671875,0.23031234741210938,486404815550,63.7,97.4,0.591745138168335,484.198486328125,8092.46728515625,5.966210842132568,0.9569475650787354,19.60648536682129,0.5987581014633179,1.0,-0.03870319947600365,-0.5196832418441772,0.8520254492759705,71,33.21484375,34.515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
500000,63.9,0.8098527789115906,63.8671875,0.22958755493164062,487347067720,63.9,97.5,0.5899485945701599,490.54150390625,8076.0078125,6.055970191955566,0.9560549259185791,19.60648536682129,0.5943049788475037,1.0,-0.04253446310758591,-0.5233036875724792,0.853654146194458,76,33.21484375,34.515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
501000,63.4,0.8098546862602234,64.453125,0.22996902465820312,488286713450,64.1,97.5,0.5887047052383423,493.43353271484375,8066.3828125,6.109549522399902,0.9590715765953064,19.60648536682129,0.5943049788475037,1.0,-0.04370347410440445,-0.522942304611206,0.8514035940170288,76,33.2265625,34.515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
502000,63.2,0.8098546862602234,63.8671875,0.22996902465820312,489220274694,64.1,97.5,0.5880853533744812,494.43878173828125,8056.9970703125,6.141157627105713,0.9651038646697998,19.606487274169922,0.5943049788475037,1.0,-0.04197606444358826,-0.5233384370803833,0.8498189449310303,74,33.2265625,34.515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
503000,63.2,0.801854133605957,63.8671875,0.22995948791503906,490161658878,63.8,97.5,0.5873292088508606,494.43878173828125,8047.06005859375,6.143982887268066,0.9604962468147278,19.60648536682129,0.5940514802932739,2.0,-0.04681161791086197,-0.5206345915794373,0.8543771505355835,69,33.2265625,34.5078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
504000,63.2,0.7967121005058289,63.8671875,0.22889137268066406,492054857735,63.3,97.5,0.5874444246292114,499.18450927734375,8021.60400390625,6.214110374450684,0.9590157270431519,19.60648536682129,0.5937979817390442,2.0,-0.05140099301934242,-0.5199819803237915,0.8527479767799377,71,33.2265625,34.5078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
505000,63.3,0.7975265383720398,63.8671875,0.23040771484375,493007541679,63.2,97.5,0.5876701474189758,495.2154235839844,8006.8818359375,6.1933393478393555,0.9621033072471619,19.274309158325195,0.5815029144287109,2.0,-0.04970104247331619,-0.5203673243522644,0.8526427149772644,71,33.23046875,34.5078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
506000,63.0,0.8055270314216614,63.8671875,0.23040771484375,493959349694,63.1,97.5,0.5876561403274536,495.86712646484375,7990.65625,6.204273700714111,0.9619779586791992,18.942134857177734,0.5692077875137329,2.0,-0.051959697157144547,-0.5171602964401245,0.8511117696762085,71,33.23046875,34.5078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
507000,62.6,0.8122042417526245,63.8671875,0.2302837371826172,494912886560,63.1,97.5,0.5875340700149536,495.86712646484375,7966.44921875,6.204273700714111,0.9608052372932434,18.60995864868164,0.5569127202033997,2.0,-0.050649967044591904,-0.521369218826294,0.853142499923706,71,33.23046875,34.515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
508000,62.8,0.8167809247970581,64.453125,0.23057937622070312,495865544590,63.0,97.5,0.5879807472229004,496.68402099609375,7943.4609375,6.240351676940918,0.9601660966873169,18.27778434753418,0.5446175932884216,2.0,-0.05510535463690758,-0.5227426290512085,0.8536729216575623,72,33.23046875,34.515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
509000,62.4,0.8213604688644409,64.453125,0.22919654846191406,496820809031,62.8,97.5,0.5881103277206421,500.510986328125,7916.25,6.322502136230469,0.9567475914955139,17.945608139038086,0.5323224663734436,2.0,-0.05551382154226303,-0.5216792225837708,0.8552011251449585,69,33.234375,34.515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
510000,62.4,0.8250643014907837,65.0390625,0.22821426391601562,497780419533,62.6,97.5,0.5889738202095032,500.75982666015625,7886.6650390625,6.360235691070557,0.9604328870773315,17.613433837890625,0.5202808976173401,2.0,-0.055161960422992706,-0.5230229496955872,0.8531264066696167,69,33.234375,34.515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
511000,62.1,0.8256653547286987,65.625,0.22764205932617188,498738291611,62.6,97.5,0.5894724130630493,503.8329162597656,7856.58740234375,6.4163665771484375,0.9651806354522705,17.613433837890625,0.5202808976173401,1.0,-0.055739182978868484,-0.5220289826393127,0.8539193868637085,72,33.234375,34.5546875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
512000,62.0,0.834192156791687,66.2109375,0.22652626037597656,499701378963,62.4,97.5,0.590222179889679,507.15521240234375,7841.36572265625,6.471222877502441,0.9665953516960144,17.613433837890625,0.5202808976173401,1.0,-0.05745755881071091,-0.5225172638893127,0.8537339568138123,74,33.234375,34.5546875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
513000,62.0,0.8392971158027649,66.796875,0.22647857666015625,500667942841,62.4,97.4,0.5918999910354614,507.15521240234375,7834.81396484375,6.47811222076416,0.9643973112106323,17.613433837890625,0.5205539464950562,1.0,-0.058218326419591904,-0.5160188674926758,0.856086015701294,74,33.2421875,34.5546875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
514000,61.6,0.8363937139511108,67.3828125,0.22536277770996094,501637978553,62.1,97.4,0.5934184193611145,507.6795959472656,7834.81396484375,6.47811222076416,0.9621339440345764,17.945608139038086,0.5328685641288757,1.0,-0.05458890646696091,-0.5196017026901245,0.85272216796875,74,33.2421875,34.5546875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
515000,61.3,0.8281961679458618,67.3828125,0.2256298065185547,502609747784,62.1,97.3,0.596777617931366,504.77313232421875,7834.81396484375,6.443655490875244,0.9644559025764465,18.27778434753418,0.5451832413673401,1.0,-0.05484243482351303,-0.51922607421875,0.852158784866333,71,33.2421875,34.53515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
516000,60.9,0.8281961679458618,67.3828125,0.22553443908691406,503582382945,62.1,97.1,0.6008716821670532,504.77313232421875,7843.5068359375,6.443655490875244,0.9617982506752014,18.60995864868164,0.5574979186058044,1.0,-0.057580336928367615,-0.5160142183303833,0.854729413986206,71,33.2421875,34.53515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
517000,60.4,0.8275310397148132,67.3828125,0.2244091033935547,503582382945,62.1,97.1,0.6008716821670532,504.77313232421875,7843.5068359375,6.443655490875244,0.9617982506752014,18.942134857177734,0.5698124766349792,1.0,-0.05649507790803909,-0.5177987813949585,0.8544428944587708,71,33.23828125,34.53515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
518000,60.1,0.8248506784439087,67.3828125,0.2244091033935547,504561102563,61.8,97.1,0.6038186550140381,501.56744384765625,7852.38671875,6.401200294494629,0.9614110589027405,19.274309158325195,0.5821271538734436,1.0,-0.040029849857091904,-0.5085495114326477,0.8644006252288818,73,33.23828125,34.53515625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
519000,60.0,0.8226720690727234,67.3828125,0.22375106811523438,505542429819,61.5,97.0,0.6061320304870605,502.5350036621094,7875.5595703125,6.384420871734619,0.9628336429595947,19.60648536682129,0.594441831111908,1.0,-0.025991763919591904,-0.5109471678733826,0.8598195314407349,74,33.23828125,34.55078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
520000,59.0,0.8226720690727234,66.796875,0.2236652374267578,506528093104,61.1,97.0,0.6067159175872803,502.1878356933594,7900.8037109375,6.3584394454956055,0.9638543725013733,19.60648536682129,0.594441831111908,2.0,-0.019028883427381516,-0.5051645040512085,0.8666287660598755,75,33.23828125,34.55078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
521000,58.4,0.8093506693840027,66.796875,0.2239227294921875,507520694398,60.4,96.9,0.6076196432113647,504.7342224121094,7918.49755859375,6.367053985595703,0.9614594578742981,19.60648536682129,0.594441831111908,2.0,-0.018334021791815758,-0.5112327933311462,0.8605698943138123,78,33.234375,34.55078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
522000,58.4,0.8093506693840027,66.796875,0.2239227294921875,508521971566,59.9,96.9,0.6076196432113647,504.25164794921875,7933.2607421875,6.366903781890869,0.9647077918052673,19.545347213745117,0.5766651034355164,2.0,-0.01546607818454504,-0.5022778511047363,0.8663422465324402,77,33.234375,34.55078125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
523000,57.3,0.7448701858520508,65.625,0.2262115478515625,509528448073,59.9,96.9,0.6079138517379761,504.25164794921875,7941.73583984375,6.366903781890869,0.9700393676757812,19.484207153320312,0.5506226420402527,2.0,-0.01873779296875,-0.5139394998550415,0.862962007522583,82,33.234375,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
524000,57.1,0.7063184976577759,65.625,0.22657394409179688,510545343734,59.0,97.0,0.6069257855415344,505.81011962890625,7941.73583984375,6.381178379058838,0.9700593948364258,19.423067092895508,0.5261479616165161,2.0,-0.013739952817559242,-0.504349946975708,0.8638023734092712,82,33.234375,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
525000,57.1,0.6830166578292847,65.0390625,0.22767066955566406,511570923600,58.2,97.0,0.6069257855415344,505.374267578125,7941.73583984375,6.371167182922363,0.9557823538780212,19.34977149963379,0.5016733407974243,2.0,-0.02018996886909008,-0.5120434761047363,0.8586471676826477,80,33.26953125,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
526000,57.0,0.6769832372665405,63.8671875,0.22897720336914062,512616487000,57.5,97.0,0.6069257855415344,504.449951171875,7938.6630859375,6.367243766784668,0.9420779347419739,19.276473999023438,0.47719869017601013,2.0,-0.014441857114434242,-0.5073758363723755,0.8604313731193542,78,33.26953125,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
527000,57.2,0.6769832372665405,62.6953125,0.23050308227539062,513666384767,57.1,96.9,0.6076842546463013,504.449951171875,7918.9091796875,6.377617835998535,0.9384839534759521,19.203176498413086,0.45115628838539124,2.0,-0.018972543999552727,-0.5102116465568542,0.857377290725708,77,33.26953125,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
528000,57.6,0.6769832372665405,62.6953125,0.23284912109375,514723214708,57.0,96.9,0.609671950340271,500.50421142578125,7888.0263671875,6.345463752746582,0.9259403944015503,19.084768295288086,0.42511385679244995,2.0,-0.016543982550501823,-0.5153900980949402,0.8599370121955872,79,33.26953125,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
529000,58.1,0.6881259679794312,62.109375,0.2356243133544922,516835984667,57.0,96.5,0.6231616139411926,481.5655212402344,7888.0263671875,6.123726844787598,0.9053395390510559,18.91218376159668,0.41447874903678894,2.0,-0.0235595703125,-0.511061429977417,0.8652155995368958,75,33.25,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
530000,59.0,0.7250556945800781,62.109375,0.23741722106933594,517884118442,57.3,96.2,0.6335015892982483,465.8082580566406,7901.35009765625,5.943993091583252,0.8960928320884705,18.739595413208008,0.4105415642261505,2.0,-0.019514817744493484,-0.5219773650169373,0.8672133088111877,75,33.25,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
531000,62.0,0.791854202747345,61.5234375,0.24013519287109375,518927042845,57.9,95.9,0.6449732184410095,436.23681640625,7954.296875,5.522974014282227,0.8813651204109192,18.624277114868164,0.4066043794155121,2.0,-0.00948463287204504,-0.5005228519439697,0.860480546951294,74,33.25,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
532000,64.0,0.8055520057678223,62.6953125,0.24013519287109375,519951716830,58.6,95.4,0.6604200601577759,399.85089111328125,8057.453125,4.999716758728027,0.8805232644081116,18.451688766479492,0.4042350649833679,2.0,-0.017981896176934242,-0.510939359664917,0.859391450881958,76,33.25,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
533000,65.8,0.8055520057678223,62.109375,0.2400684356689453,520964220441,59.2,95.0,0.6749805212020874,363.86248779296875,8213.599609375,4.465967655181885,0.8751721978187561,18.291257858276367,0.40186572074890137,2.0,-0.015760889276862144,-0.5069073438644409,0.8640229105949402,69,33.26171875,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
534000,67.0,0.8055520057678223,62.6953125,0.2400684356689453,521948038165,60.0,94.8,0.6817539930343628,327.89300537109375,8396.380859375,3.957852840423584,0.8843398690223694,18.130828857421875,0.3994963467121124,2.0,-0.019270677119493484,-0.506514310836792,0.8587623238563538,70,33.26171875,34.5625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
535000,68.1,0.8049361109733582,62.6953125,0.23900985717773438,523856598162,62.8,94.3,0.6984236836433411,285.15185546875,8644.9921875,3.295322895050049,0.8894898295402527,17.970399856567383,0.395559161901474,2.0,-0.014972393400967121,-0.509141206741333,0.8583632111549377,65,33.26171875,34.56640625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
536000,68.3,0.7889471054077148,62.6953125,0.23784637451171875,524781349671,64.8,94.2,0.7008295059204102,279.99346923828125,8691.541015625,3.2159762382507324,0.8919042944908142,17.970399856567383,0.3955591917037964,2.0,-0.016560103744268417,-0.5118799805641174,0.8612935543060303,70,33.26171875,34.56640625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
537000,69.1,0.7659686803817749,62.109375,0.23601531982421875,525686116761,66.3,94.2,0.7037264704704285,279.99346923828125,8700.6455078125,3.2159762382507324,0.9038359522819519,17.970399856567383,0.3955591917037964,1.0,-0.017304042354226112,-0.5098922848701477,0.8603354692459106,68,33.25,34.56640625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
538000,68.9,0.7589550018310547,63.28125,0.235748291015625,526580454222,68.1,94.1,0.7057246565818787,279.99346923828125,8700.6455078125,3.2159762382507324,0.9035422205924988,17.970399856567383,0.395559161901474,1.0,-0.017322467640042305,-0.5110024213790894,0.8598793745040894,71,33.25,34.56640625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
